dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,BEST_BINS,SIDE_INFO,SAD,MSE,COST_2Nx2N,COST_MSM,COST_2NxN,COST_Nx2N,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,CBF,NON-Z-COEFF,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,COLOC_DEPTH,UP_DEPTH,LEFT_DEPTH,UPLEFT_DEPTH,UPRIGHT_DEPTH,CTX_DEPTH,AVG_NEIGH_DEPTH,SPLIT
1,2,4,565,172281,204246,1,0.156504,19032,35.6519,210522,254045,208634,208424,0.828679,0.171321,0.97019,0.803976,0.196024,2,1,10,0,5.83095,0.559017,5.83095,0.901388,0,0.353553,0,1,2,1,1,1,1,1,5,3,3,1,2,3,2.4,2.21526,1
1,2,6,1351,155521,231955,1,0.329521,17241,31.5251,244318,243555,241746,239223,1.00313,0.003129,0.949401,0.952371,0.047629,1,1,2,1,15.8114,0.790569,15.6205,0.75,1,0.559017,1,3,2,1,1,1,1,1,5,2,2,1,2,2,1.8,2.29117,1
2,1,4,21,161133,165524,1,0.026527,18255,34.8728,174974,177614,172909,166843,0.985133,0.014867,0.945993,0.931929,0.068071,0,0,1,0,6,0.559017,6,0.559017,0,0,-1,3,2,2,0,1,0,0,3,3,0,2,0,0,0.833333,1.03259,1
1,2,0,1927,149263,258285,1,0.4221,14896,27.6958,267215,258228,268407,273564,1.0348,0.034803,0.966579,1.00022,0.000219,1,1,2,0,10.0499,0.5,10.0499,0.5,0,0,-1,1,1,0,1,0,0,1,2,0,1,0,0,1,0.4,0.905792,1
2,2,6,1125,415905,651133,1,0.36126,25104,80.2236,669091,664642,764177,673283,1.00669,0.006694,0.97316,0.979675,0.020325,2,1,4,0,6.32456,0.75,7.28011,0,0,0.25,1,3,2,2,1,0,0,1,4,2.5,1,0,0,1,0.75,2.47682,1
1,2,2,183,86193,96546.4,1,0.107238,14408,21.0312,104080,113254,103995,96433.3,0.918997,0.081003,0.927619,0.852479,0.147521,1,1,6,0,11,0.559017,12,0.5,2,0.75,1,3,2,1,1,1,1,1,5,1,3,1,1,3,1.8,1.50187,1
3,2,4,310,159375,244753,1,0.348834,17148,33.5601,250430,247457,244810,248623,1.01201,0.012014,0.977333,0.989075,0.010925,1,1,1,0,2.23607,0.25,2.23607,0.25,0,0,-1,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,1.47192,1
3,1,0,16,151253,155660,1,0.028309,15349,27.3987,155660,156284,158377,157074,0.996002,0.003998,1,0.996002,0.003998,0,0,1,0,3,0.707107,3,1.06066,1,0.353553,1,3,1,2,0,1,0,0,3,1.5,0,1,0,0,0.416667,1.07954,1
2,2,5,275,218718,276218,1,0.20817,23654,60.2852,296754,291108,276847,293658,1.0194,0.019397,0.930797,0.948852,0.051148,2,1,1,0,12.3693,0.25,12.3693,0.25,0,0,-1,3,2,2,1,1,1,1,6,2.5,2,3,3,2,2.08333,2.05328,1
4,2,2,271,293658,482361,1,0.391207,27351,87.6365,604836,618758,619515,480968,0.9775,0.0225,0.797506,0.779562,0.220438,1,1,26,0,8.06226,0.559017,8.06226,0.559017,0,0,-1,3,2,2,1,1,1,1,6,2.5,1,2,2,1,1.41667,1.95164,1
3,1,4,13,137972,141552,1,0.025294,15335,28.219,143534,143671,144214,148675,0.999043,0.000957,0.986197,0.985253,0.014747,0,0,3,0,4.12311,0.790569,4.12311,0.790569,0,0,-1,3,2,2,1,1,0,1,5,2,1,1,0,1,0.833333,1.3847,1
1,2,4,406,130183,153153,1,0.14998,16192,27.501,174776,185787,163827,178610,0.940734,0.059266,0.87628,0.824346,0.175654,2,1,4,0,14,1.06066,14,0.25,1.41421,0.559017,1,3,2,1,1,1,1,1,5,2,2,2,1,2,1.8,2.20694,1
2,2,0,1116,315416,548762,1,0.425223,25134,69.7964,654035,548344,603890,564453,1.19274,0.192745,0.839041,1.00076,0.000763,1,1,1,0,3.16228,0.559017,3.16228,0.559017,0,0,-1,3,2,2,1,1,1,1,6,3,3,2,2,3,2.16667,2.1204,1
1,2,4,573,183035,215453,1,0.150465,18483,34.3269,221720,229242,220835,222178,0.967185,0.032815,0.971736,0.939848,0.060152,2,1,3,1,14.2127,0.790569,14.1421,0.25,2,0.559017,1,3,2,1,1,1,1,1,5,2,2,3,3,2,2.4,2.03004,1
1,2,2,329,118409,137023,1,0.135843,16143,29.3884,144807,151033,145612,136909,0.958775,0.041225,0.946243,0.907234,0.092766,1,1,1,0,10.0499,0.559017,10.0499,0.707107,1,0.25,0,3,2,1,1,1,1,1,5,2,2,2,2,2,2,2.27557,1
1,2,2,309,65257,82739,1,0.211291,11604,15.0605,84497,86185.4,87170.3,82682.4,0.98041,0.01959,0.979194,0.960011,0.039989,1,1,1,1,25.02,0.559017,23.1948,0.5,1.41421,0.901388,0,3,2,1,0,1,1,0,3,1,0,1,1,0,0.6,1.38157,1
1,2,0,409,183859,206999,1,0.111786,19816,38.8672,206829,211740,208332,208254,0.976808,0.023192,1.00082,0.977609,0.022391,2,1,4,0,7.28011,0.75,8.544,0.25,1,0.353553,0,3,2,1,1,1,1,1,5,1,2,1,2,2,1.6,2.09101,1
3,2,7,82,78666,101250,1,0.223051,12987,23.0657,161075,164452,165325,164125,0.979468,0.020532,0.628588,0.615682,0.384318,1,1,2,0,5.83095,0.559017,7.81025,0.75,3,0.707107,0,1,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.952153,1
1,2,7,407,93810,116836,1,0.197083,14638,22.1499,121073,127522,120933,121970,0.949428,0.050572,0.965009,0.916207,0.083793,2,1,2,0,10,1.06066,9,0.790569,1,0.5,1,1,2,1,1,1,1,1,5,2,2,2,1,2,1.8,1.93749,1
1,2,2,1724,132210,229747,1,0.424541,15171,24.5237,256820,245338,273286,229634,1.0468,0.0468,0.894585,0.936451,0.063549,1,1,2,0,10.0499,0.5,8.24621,0.707107,3.60555,0.5,0,3,1,1,1,1,1,1,5,3,3,3,3,3,3,2.16705,1
4,2,7,279,192510,386783,1,0.502279,27087,86.2644,424005,414590,422760,389524,1.02271,0.022711,0.912213,0.932931,0.067069,1,1,2,1,6,0.75,6.08276,0.559017,1,0.707107,1,1,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.593792,1
4,2,5,119,195052,277914,1,0.298157,21043,58.0134,294998,277356,278172,288419,1.06361,0.063608,0.942087,1.00201,0.002011,1,1,3,0,5,0.559017,4,0.707107,1,0.25,1,3,2,2,1,1,1,1,6,2,1,1,2,1,1.16667,1.84049,1
3,1,5,30,94228,102490,1,0.080616,13954,22.4888,106988,116018,103222,110837,0.922166,0.077834,0.957961,0.883399,0.116601,0,0,9,0,1.41421,0.559017,1,0.559017,1,0,0,3,2,2,0,1,0,0,3,1,0,2,0,0,0.5,0.887061,1
2,1,4,22,183913,188513,1,0.024402,18748,35.478,192016,217843,189968,194316,0.881439,0.118561,0.981758,0.86536,0.13464,0,0,8,0,5,0.559017,5,0.559017,0,0,-1,3,2,2,0,1,0,0,3,2,0,1,0,0,0.5,0.934662,1
4,0,0,3,149379,151468,1,0.013791,13322,27.4639,154905,150075,157931,154251,1.03218,0.032184,0.97781,1.00928,0.00928,0,0,1,0,3.16228,0.353553,3.16228,0.353553,0,0,-1,3,2,2,1,1,1,1,6,2.5,2,1,1,2,1.41667,1.22173,1
4,1,2,30,165473,186363,1,0.112091,18578,43.0664,211114,202602,208173,186363,1.04201,0.042014,0.882756,0.919844,0.080156,0,0,1,0,0,0.707107,1,0.901388,2,0.25,0,3,1,2,0,0,0,0,2,2.5,0,0,0,0,0.416667,0.781056,1
3,2,2,238,101685,167233,1,0.391958,13965,23.3474,174627,187337,188948,166958,0.932152,0.067848,0.957661,0.892686,0.107314,2,1,1,0,14.0357,0.75,14.0357,0.75,0,0,-1,1,2,2,1,1,1,1,6,1.5,2,1,3,2,1.58333,1.6599,1
3,1,2,8,170251,172454,1,0.012776,16765,29.0666,175750,173580,177645,172454,1.0125,0.012502,0.981246,0.993513,0.006487,0,0,3,-1,0,0,0,0,0,0,-1,2,0,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.368421,1
4,1,1,15,147336,157781,1,0.066198,18458,35.0767,181165,164118,156388,161578,1.10387,0.103872,0.870922,0.961387,0.038613,0,0,42,0,7.07107,0.901388,7.07107,0.901388,0,0,-1,3,2,2,1,1,1,1,6,1.5,1,1,2,1,1.08333,1.46204,1
1,3,0,317,50716,68650.6,354,0.261245,13969,37.8337,75771.9,76801.2,72729.9,75564.8,0.986599,0.013401,0.906016,0.893874,0.106126,1,1,11,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,1,1,1,1,1,1,1.50389,1
3,2,7,161,174639,218981,1,0.202491,15789,37.1853,309901,423462,292554,310574,0.731827,0.268173,0.706615,0.51712,0.48288,1,1,46,0,10,0.353553,13.6015,0.5,6.08276,0.353553,0,3,2,2,1,0,0,1,4,1,1,0,0,1,0.5,1.39421,1
1,2,2,280,60164,76005.3,1,0.208423,10696,12.752,109459,122202,110658,75948.7,0.895719,0.104281,0.694374,0.621965,0.378035,2,1,2,0,12.6491,0.559017,12.6491,0.790569,1,0.559017,1,3,2,1,1,1,1,1,5,2,3,1,1,3,2,1.71948,1
2,2,1,385,139126,219626,1,0.366533,18581,33.5759,244133,259666,219208,245986,0.940182,0.059818,0.899618,0.845805,0.154195,2,1,31,1,2.23607,0.901388,3.60555,0.5,2.23607,0.901388,1,3,2,2,1,1,1,1,6,1.5,1,2,1,1,1.08333,1.67442,1
4,0,0,3,54280,56369,1,0.037059,10848,11.731,61321.8,54280,63424.4,67952.7,1.12973,0.129731,0.919232,1.03849,0.038485,0,0,1,-1,0,0,0,0,0,0,-1,2,0,0,0,1,0,0,1,0,0,1,0,0,0.166667,0.166667,1
4,2,5,68,222265,269615,1,0.17562,26647,95.8464,336003,324348,322796,323660,1.03594,0.035935,0.802417,0.831252,0.168748,1,1,5,0,2.23607,0.559017,2.23607,0.559017,0,0,-1,3,2,2,0,1,0,0,3,1,0,1,0,0,0.333333,1.0262,1
1,2,2,244,81889,95693.5,1,0.144258,14529,21.3674,120271,120107,119498,95523.8,1.00137,0.001372,0.795646,0.796738,0.203262,1,1,1,0,11.0454,0.25,12.0416,0.559017,2,0.353553,0,3,2,0,1,1,1,1,4,0,3,2,2,3,2,1.44008,1
1,2,6,183,43161,53514.4,1,0.19347,8530,9.08838,54327.9,54985.6,55181.7,60107,0.988039,0.011961,0.985027,0.973245,0.026755,2,1,18,1,20.025,0.901388,15,0,4.47214,0.901388,0,3,2,1,1,1,1,1,5,1,1,1,1,1,1,1.5391,1
2,2,7,258,94052,147998,1,0.364504,12191,17.8093,198148,233872,196015,198163,0.847248,0.152752,0.746905,0.632814,0.367186,1,1,4,0,7.61577,0.75,16.1555,0.5,7.61577,0.75,1,1,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,1.49697,1
3,2,1,466,283912,412255,1,0.311319,25195,70.2717,433401,496609,411704,423973,0.872721,0.127279,0.951208,0.830139,0.169861,1,1,7,0,4.12311,0.707107,4.12311,0.707107,0,0,-1,3,1,2,1,1,1,1,6,2,2,2,2,2,1.66667,1.84725,1
1,2,1,1122,161746,225224,1,0.281845,17337,31.0369,262939,261930,224998,259186,1.00385,0.003849,0.856566,0.859863,0.140137,2,1,1,0,23.3452,0.25,20.3961,0.75,3.16228,0.5,0,3,2,1,1,1,1,1,5,3,2,2,2,2,2.2,2.44336,1
4,0,0,0,101785,101785,1,0,13069,21.0803,110998,101785,110141,113856,1.09051,0.090515,0.916998,1,0,0,0,2,0,2,0.25,2,0.25,0,0,-1,3,2,2,1,0,0,1,4,1,2,0,0,2,0.833333,0.774621,1
4,0,0,5,174814,178296,1,0.019527,16755,31.7112,189175,177599,180046,178911,1.06518,0.065181,0.942488,1.00392,0.003921,0,0,9,0,0,0.901388,0,0.901388,0,0,-1,3,2,2,0,0,1,0,3,1,0,0,1,0,0.333333,0.838068,1
4,1,4,20,122863,136789,1,0.101809,14231,24.6614,137630,140154,138858,148020,0.981995,0.018005,0.993891,0.975996,0.024004,0,0,2,1,2,0.790569,2,0.790569,0,0,-1,1,2,2,0,1,1,0,4,2.5,0,1,1,0,0.75,1.00372,1
4,1,1,10,231738,238701,1,0.029171,25628,90.7725,437693,399718,238701,408884,1.09501,0.095007,0.545362,0.597175,0.402825,0,0,13,0,1,0.559017,1,0.559017,0,0,-1,3,2,2,0,0,0,0,2,2,0,0,0,0,0.333333,0.895833,1
4,1,7,34,76801,100476,1,0.235627,10942,21.4473,135345,101546,116032,111888,1.33285,0.332847,0.74237,0.989466,0.010534,0,0,1,0,2.23607,0.353553,2.23607,0.353553,0,0,-1,3,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.649123,1
4,2,6,293,207729,411751,1,0.495498,27786,94.1646,455800,435923,457960,419602,1.0456,0.045598,0.903358,0.944549,0.055451,1,1,17,-1,0,0,0,0,0,0,-1,2,0,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.592147,1
3,2,0,148,118801,159562,1,0.255457,17748,39.5723,163165,159287,162389,162342,1.02435,0.024346,0.97792,1.00173,0.001729,1,1,5,0,1.41421,0.5,1.41421,0.5,0,0,-1,3,1,2,0,1,0,0,3,1.5,0,1,0,0,0.416667,1.73758,1
4,0,0,2,71750,73142.6,1,0.01904,12498,15.5664,81261.1,71750,78768.1,78768.1,1.13256,0.132559,0.900094,1.01941,0.01941,0,0,1,-1,0,0,0,0,0,0,-1,2,0,1,0,1,0,0,2,0.5,0,1,0,0,0.25,0.479167,1
3,1,0,33,69548,78636.7,1,0.115578,10108,13.4785,78361.2,107788,79546.7,79055.9,0.726992,0.273008,1.00351,0.729548,0.270452,0,0,5,0,2.23607,0.901388,3.16228,0.5,2.23607,0.559017,1,3,2,2,0,1,0,0,3,1,0,1,0,0,0.333333,1.5641,1
1,2,7,1087,135943,197441,1,0.311476,16812,31.3911,205591,228308,205208,204550,0.900501,0.099499,0.960357,0.864803,0.135197,2,1,1,0,6.32456,0.5,5,0.707107,2.23607,0.5,1,3,1,1,1,1,0,1,4,1,2,1,0,2,1.2,1.64632,1
4,2,0,138,148759,244851,1,0.392451,20124,49.3462,250344,243459,270291,255189,1.02828,0.028283,0.978058,1.00572,0.00572,1,1,2,0,7,1.06066,7,1.06066,0,0,-1,3,2,2,1,1,1,1,6,2,1,2,3,1,1.5,1.84818,1
1,3,0,66,28479,32213,78,0.115916,8568,7.73291,32235,32149.8,33782.1,32565.1,1.00265,0.002648,0.999319,1.00196,0.001965,2,1,4,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,1,1,1,1,1,1,1.38233,1
4,1,6,14,130438,140186,1,0.069539,15149,35.8894,174936,167635,177380,175365,1.04355,0.043554,0.80136,0.836262,0.163738,0,0,6,0,0,0,0,0.25,0,0.25,0,1,0,2,1,0,0,1,4,2,1,0,0,1,0.666667,0.82861,1
1,2,2,51,34468,37353.4,1,0.077245,8598,7.26611,38132.5,38584.7,39177.8,37240.2,0.988281,0.011719,0.979568,0.968088,0.031912,1,1,5,0,20.2237,0.25,18.2483,0.790569,2,0.25,0,1,2,0,1,1,1,1,4,0,1,1,1,1,0.8,1.16224,1
1,2,7,886,103670,153796,1,0.325927,13289,17.9475,165494,188745,156139,157281,0.876815,0.123185,0.929314,0.814836,0.185164,2,1,2,0,58.0086,0.790569,60.075,0.25,2.23607,0.901388,0,1,2,1,1,1,1,1,5,1,3,3,3,3,2.6,2.07458,1
2,2,2,602,266607,392480,1,0.320712,22373,56.2361,453592,638006,410401,391853,0.710952,0.289048,0.865272,0.615167,0.384833,1,1,8,0,9.21954,1.06066,10.198,0.25,1,0.559017,1,3,2,2,1,1,1,1,6,3,2,2,1,2,1.66667,2.1063,1
1,2,1,998,157000,213463,1,0.264509,17779,31.5325,216178,220196,213350,216329,0.981754,0.018246,0.987438,0.969421,0.030579,2,1,14,0,14,0.901388,13,1.06066,0,0.75,1,3,2,1,1,1,1,1,5,2,3,2,2,3,2.4,2.24964,1
3,1,4,21,51196,56979.7,1,0.101504,8377,10.0837,57365.3,67824.6,57839.2,58650.8,0.84579,0.15421,0.993277,0.840104,0.159896,0,0,11,-1,0,0,0,0,0,0,-1,2,0,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.715774,1
1,2,2,501,143764,172109,1,0.16469,16593,29.9128,174035,174129,174355,171995,0.999459,0.000541,0.988933,0.988398,0.011602,2,1,23,0,12.0416,0.353553,12,0.353553,0,0.5,0,3,2,1,1,1,1,1,5,2,3,3,3,3,2.8,2.12971,1
2,1,4,18,76254,80017.7,1,0.047035,13464,18.6543,82522.9,86119.4,80672.6,84404.7,0.958239,0.041761,0.969642,0.929148,0.070852,0,0,1,-1,0,0,0,0,0,0,-1,2,0,2,1,0,1,1,5,1,2,0,2,2,1.16667,1.30403,1
4,2,1,48,96872,130295,1,0.25652,25789,74.697,163377,158503,128903,161985,1.03075,0.030752,0.797512,0.822036,0.177964,2,1,1,0,1.41421,0.25,1.41421,0.25,0,0,-1,1,2,2,1,1,1,1,6,1.5,1,1,1,1,0.916667,1.39439,1
3,2,2,123,206884,240760,1,0.140704,22661,59.448,243385,247582,256548,240484,0.983048,0.016952,0.989212,0.972443,0.027557,1,1,1,0,1.41421,0.25,1.41421,0,1,0.25,1,3,2,2,1,0,1,1,5,1.5,1,0,1,1,0.75,1.50347,1
3,0,0,4,158133,159235,1,0.006918,16414,31.0317,161438,159235,162400,162235,1.01384,0.013837,0.986352,1,0,0,0,2,0,1,0.790569,1,0.790569,0,0,-1,3,2,1,1,0,0,1,3,1,1,0,0,1,0.5,0.589744,1
1,2,5,275,134617,150175,1,0.103602,17866,35.6836,152894,155527,152140,151788,0.983073,0.016927,0.982217,0.965591,0.034409,1,1,1,0,9.05538,0.5,9,0.901388,1,0.25,1,3,1,1,1,1,1,1,5,1,2,2,2,2,1.8,2.13193,1
2,2,1,267,121320,177148,1,0.315147,13408,22.9966,196394,184711,176520,185249,1.06325,0.063251,0.901999,0.959051,0.040949,2,1,5,0,11.1803,0.25,11.4018,0.790569,1,0.75,0,3,2,2,1,1,1,1,6,1.5,2,1,1,2,1.25,1.50561,1
4,0,0,2,189613,191006,1,0.007291,18985,37.1804,199035,190309,196576,197273,1.04585,0.045849,0.95966,1.00366,0.003659,0,0,1,0,2,0.353553,2,0.353553,0,0,-1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.527273,1
1,2,6,893,144198,194720,1,0.259461,16960,29.4385,202277,211935,198139,200846,0.95443,0.04557,0.962643,0.918775,0.081225,2,1,1,1,16.4924,0.75,13.9284,0,2.23607,0.75,0,3,2,1,1,1,1,1,5,2,3,3,1,3,2.4,1.85478,1
1,2,4,144,93954,102101,1,0.079793,13735,20.8709,103226,116941,103643,103707,0.882716,0.117284,0.989105,0.873099,0.126901,1,1,31,0,7.2111,0.353553,8.60233,0.25,1,0.75,0,3,2,1,0,1,0,0,2,1,0,2,0,0,0.6,1.80615,1
1,2,2,47,98906,101565,1,0.026181,16536,27.4214,108141,106827,105089,101508,1.01231,0.012307,0.939188,0.950747,0.049253,1,1,109,0,9,0.790569,9,0,1.41421,0.353553,1,3,2,1,0,1,1,0,3,1,0,2,1,0,0.8,0.927273,1
1,2,6,1721,219524,316891,1,0.307258,20091,39.2312,376402,350152,358976,320652,1.07497,0.074967,0.841896,0.90501,0.09499,2,1,5,1,14.2127,0.559017,14.2127,0.559017,1,0.353553,0,3,2,1,1,1,1,1,5,2,2,2,2,2,2,1.91755,1
1,2,5,65,63451,67128.4,1,0.054782,12375,15.3938,70610.1,76894.6,67676.1,72319.9,0.91827,0.08173,0.950692,0.872992,0.127008,2,1,12,0,6.08276,0.790569,6.08276,0.790569,0,0,-1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1.14737,1
2,2,0,201,112014,154041,1,0.272832,22401,50.5432,159816,154041,155714,157177,1.03749,0.037486,0.963869,1,0,1,1,83,0,4.12311,0.25,4.12311,0.25,0,0,-1,3,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.630769,1
1,2,2,247,53404,67378.3,1,0.2074,9973,11.6853,76094.4,73397.4,75031.6,67265.1,1.03675,0.036745,0.885457,0.917993,0.082007,1,1,6,0,34.0147,0.75,68.942,0.5,34.0147,0.75,1,1,2,1,1,1,0,1,4,1,2,1,0,2,1.2,1.55628,1
1,2,0,59,16000,19338,1,0.172613,6120,3.79834,19224.8,20049.6,20223.6,19810.6,0.958861,0.041139,1.00589,0.964505,0.035495,1,1,2,0,9.05538,0.901388,6.08276,1.06066,2,0.75,1,1,2,0,1,1,1,1,4,0,1,1,1,1,0.8,1.38427,1
4,0,0,5,257044,260526,1,0.013364,20092,51.812,274352,259133,268223,270141,1.05873,0.058731,0.949603,1.00537,0.005374,0,0,8,0,2.23607,0.559017,2.23607,0.559017,0,0,-1,3,2,2,1,1,1,1,6,2,1,1,1,1,1,1.40286,1
4,1,2,15,126538,136983,1,0.076249,14261,27.3713,204432,163804,143954,136983,1.24803,0.248028,0.670066,0.836261,0.163739,0,0,1,0,2,0.559017,2,0.559017,0,0,-1,3,2,2,0,0,0,0,2,1,0,0,0,0,0.166667,0.74902,1
3,2,5,156,67196,110161,1,0.390017,11166,17.6533,127713,131763,124054,128752,0.969261,0.030739,0.862566,0.836052,0.163948,1,1,25,0,9.43398,0.353553,10.6301,0.901388,3,0.559017,1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.869369,1
1,2,6,499,56868,85099.4,1,0.331746,9786,10.9175,88383,85671.1,87338.8,86976.5,1.03165,0.031655,0.962848,0.993327,0.006673,2,1,1,1,94.8683,0.25,210.642,0.5,114.843,0.901388,0,3,2,1,1,1,1,1,5,2,2,1,2,2,1.8,1.63126,1
1,2,2,163,33955,43176.9,1,0.213584,8491,7.09106,51793.7,61683.9,47997.3,43063.7,0.839664,0.160336,0.833632,0.699971,0.300029,2,1,1,1,59.4643,0.353553,113.464,0,60.0333,1.06066,0,3,2,1,1,1,1,1,5,1,2,1,1,2,1.4,1.12247,1
1,3,0,668,77350,115143,850,0.328225,27119,83.2009,130254,135430,115639,126674,0.961778,0.038222,0.883988,0.8502,0.1498,1,1,1,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,1,1,2,2,1,1.4,1.80325,1
4,0,0,3,57825,59914,1,0.034866,11329,13.3337,74015,57825,65484.5,69410.1,1.27998,0.279983,0.809484,1.03613,0.036126,0,0,1,0,0,0.5,0,0.5,0,0,-1,3,1,0,1,1,1,1,4,0,1,1,1,1,0.666667,0.5,1
4,1,7,25,130559,147967,1,0.117648,16119,29.7986,155643,150432,158092,156699,1.03464,0.034636,0.950684,0.983612,0.016388,0,0,2,0,2,0.353553,2,0.353553,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.307692,1
2,2,1,390,135179,216725,1,0.376264,18398,36.5625,300249,280918,216307,251335,1.06882,0.068816,0.721816,0.771488,0.228512,1,1,10,0,25.1794,0.901388,25.1794,0.901388,0,0,-1,3,2,2,1,1,1,1,6,2.5,1,2,2,1,1.41667,2.04557,1
3,1,0,27,160774,168210,1,0.044208,16717,27.8635,168210,171501,169697,170601,0.980812,0.019188,1,0.980812,0.019188,0,0,1,1,7,1.06066,7,0.75,1,0.75,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0.166667,0.35119,1
4,2,6,188,276368,407276,1,0.321424,29509,93.8206,468992,469983,464376,411652,0.99789,0.00211,0.868408,0.866575,0.133425,1,1,39,0,8,0.75,8,0.75,0,0,-1,3,2,2,1,1,1,1,6,2.5,1,1,1,1,1.08333,1.91111,1
1,2,2,763,111120,154287,1,0.279786,14078,21.3491,156070,161980,156405,154231,0.963512,0.036488,0.988581,0.95251,0.04749,2,1,5,0,7.61577,0.901388,10.2956,0,1.41421,0.559017,0,3,2,1,0,1,0,0,2,2,0,2,0,0,0.8,2.4,1
1,2,5,92,75326,80531,1,0.064633,13637,19.7351,83624.4,83845.7,83315.2,83976.2,0.99736,0.00264,0.963008,0.960466,0.039534,1,1,1,0,9.48683,0.901388,9.48683,0.901388,0,0,-1,1,2,1,1,1,1,1,5,1,1,1,2,1,1.2,1.99323,1
3,2,0,41,90861,102153,1,0.11054,12223,17.887,109428,101878,111295,111432,1.07411,0.074109,0.933521,1.0027,0.002703,1,1,1,0,6.40312,0.25,6.40312,0.25,0,0,-1,3,2,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,1.07313,1
1,2,2,205,52250,63848.1,1,0.181651,11532,13.1206,66101.9,66382.7,66726.9,63734.9,0.99577,0.00423,0.965904,0.961819,0.038181,2,1,9,0,10.4403,0.707107,11.6619,0.353553,2,0.790569,1,3,1,1,1,1,1,1,5,1,2,1,1,2,1.4,1.39953,1
1,3,0,1526,103774,190109,1715,0.454134,191659,3268.33,213661,209753,232131,236030,1.01863,0.018631,0.889768,0.906346,0.093654,2,1,4,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,2,3,2,2,3,2.4,2.28029,1
2,2,2,160,90758,124213,1,0.269334,13666,24.2842,125531,195745,151493,124004,0.6413,0.3587,0.989496,0.634564,0.365436,1,1,42,0,7.28011,0.5,7.28011,0.5,0,0,-1,3,1,2,0,1,0,0,3,1,0,1,0,0,0.333333,1.7852,1
4,2,2,390,479691,751256,1,0.361481,31540,121.889,862902,849458,839914,749863,1.01583,0.015826,0.870616,0.884394,0.115606,2,1,2,0,7.28011,0.353553,6.32456,1.06066,1,0.707107,1,3,2,2,1,1,1,1,6,2,2,3,2,2,1.83333,2.18043,1
4,1,1,20,78378,92304.4,1,0.150875,13542,19.3184,97282.7,98085.3,91608.1,102903,0.991817,0.008183,0.948827,0.941063,0.058937,0,0,2,0,1,0.559017,1,0.559017,0,0,-1,3,2,2,0,1,0,0,3,1,0,1,0,0,0.333333,0.809123,1
2,2,6,401,226404,310250,1,0.270253,21207,53.719,312404,318525,314918,310532,0.980783,0.019217,0.993104,0.974019,0.025981,1,1,1,0,3.60555,0.25,3.60555,0.25,0,0,-1,3,2,2,1,1,1,1,6,2.5,1,1,1,1,1.08333,1.89052,1
3,2,0,140,133619,172177,1,0.223944,23001,56.4495,179887,171901,173600,175224,1.04645,0.046451,0.957142,1.0016,0.001602,1,1,1,0,3,0.901388,3,0.901388,0,0,-1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.4875,1
3,1,7,15,114906,119037,1,0.034705,14141,23.7039,138787,142204,140133,133155,0.975972,0.024028,0.857694,0.837086,0.162914,0,0,1,0,3.16228,0.25,3.16228,0.25,0,0,-1,3,2,2,1,0,1,1,5,1.5,1,0,1,1,0.75,1.24296,1
3,1,6,22,68995,75054.1,1,0.08073,10507,18.7541,85141.2,82702.5,86027.7,84795.4,1.02949,0.029487,0.881525,0.907519,0.092481,0,0,17,0,2.23607,0.707107,2,0.790569,2.23607,1.06066,1,1,1,2,0,1,1,0,4,1,0,1,1,0,0.5,0.921402,1
4,1,1,8,347258,352829,1,0.015788,24443,70.6956,370346,450169,352132,384274,0.822683,0.177317,0.952699,0.783769,0.216231,0,0,1,0,2.23607,0.25,2.23607,0.25,0,0,-1,3,2,2,1,0,0,1,4,2,1,0,0,1,0.666667,1.01786,1
